audio_name,applied_effects,GA_effects,similarity_indv,best_fit
11.mp3,"{5: {'wet_level': 0.3}, 0: {'rate_hz': 4.78}, 4: {'depth': 0.22}, 2: {'drive_db': 18.85}, 3: {'gain_db': -5.75}, 1: {'delay_seconds': 1.46}}","{5: {'wet_level': 0.23}, 1: {'delay_seconds': 1.94}, 4: {'depth': 0.22}, 0: {'rate_hz': 1.93}, 2: {'drive_db': 7.02}}",0.7297649599851049,5.807308813671271
12.mp3,"{5: {'wet_level': 0.4}, 3: {'gain_db': -3.81}}","{5: {'wet_level': 0.4}, 3: {'gain_db': 1.8}, 2: {'drive_db': 5.36}}",0.8416205768836535,1.5023086015082476
13.mp3,"{4: {'depth': 0.37}, 2: {'drive_db': 17.28}, 1: {'delay_seconds': 1.2}, 0: {'rate_hz': 9.86}, 3: {'gain_db': -3.47}}","{2: {'drive_db': 18.9}, 0: {'rate_hz': 7.76}, 4: {'depth': 0.35}, 3: {'gain_db': -6.13}, 1: {'delay_seconds': 2.72}}",0.85348372609666,1.743299053383359
14.mp3,"{1: {'delay_seconds': 4.19}, 5: {'wet_level': 0.59}, 0: {'rate_hz': 15.15}, 2: {'drive_db': 15.43}, 3: {'gain_db': -1.14}}","{0: {'rate_hz': 16.61}, 3: {'gain_db': -0.73}, 5: {'wet_level': 0.57}}",0.5337531749686096,0.4300937048786897
15.mp3,"{4: {'depth': 0.23}, 1: {'delay_seconds': 2.75}, 3: {'gain_db': -2.59}, 2: {'drive_db': 2.67}, 5: {'wet_level': 0.6}}","{4: {'depth': 0.23}, 2: {'drive_db': 1.92}, 5: {'wet_level': 0.54}, 1: {'delay_seconds': 2.78}}",0.8425661514582501,5.637058345968615
16.mp3,"{3: {'gain_db': 0.22}, 1: {'delay_seconds': 2.95}, 2: {'drive_db': 17.73}, 5: {'wet_level': 0.42}, 4: {'depth': 0.22}, 0: {'rate_hz': 12.71}}","{5: {'wet_level': 0.26}, 0: {'rate_hz': 12.57}, 1: {'delay_seconds': 3.26}, 4: {'depth': 0.58}, 3: {'gain_db': -5.53}, 2: {'drive_db': 6.42}}",0.62640248682325,6.011304115148151
17.mp3,"{3: {'gain_db': 3.24}, 4: {'depth': 0.52}, 5: {'wet_level': 0.35}, 2: {'drive_db': 19.54}, 1: {'delay_seconds': 1.2}}","{4: {'depth': 0.59}, 1: {'delay_seconds': 1.21}, 3: {'gain_db': 3.82}}",0.532869952281507,17.099968329137404
18.mp3,"{3: {'gain_db': -1.54}, 1: {'delay_seconds': 1.88}, 5: {'wet_level': 0.44}}","{5: {'wet_level': 0.44}, 1: {'delay_seconds': 1.88}}",0.8273109731337859,0.1142589334031008
19.mp3,"{5: {'wet_level': 0.52}, 4: {'depth': 0.48}, 3: {'gain_db': 2.58}, 1: {'delay_seconds': 3.55}, 0: {'rate_hz': 19.65}, 2: {'drive_db': 8.38}}","{5: {'wet_level': 0.58}, 4: {'depth': 0.45}, 1: {'delay_seconds': 3.65}, 0: {'rate_hz': 18.04}, 3: {'gain_db': 5.49}, 2: {'drive_db': 14.84}}",0.8446082906544453,5.295006443528812
20.mp3,"{3: {'gain_db': -2.52}, 5: {'wet_level': 0.39}, 2: {'drive_db': 18.83}, 1: {'delay_seconds': 3.12}, 4: {'depth': 0.34}}","{5: {'wet_level': 0.4}, 1: {'delay_seconds': 3.12}, 3: {'gain_db': 5.96}, 4: {'depth': 0.29}, 2: {'drive_db': 6.22}}",0.6878759669025196,6.122653575850035
21.mp3,"{0: {'rate_hz': 8.56}, 1: {'delay_seconds': 1.93}, 5: {'wet_level': 0.34}, 4: {'depth': 0.2}}","{4: {'depth': 0.26}, 2: {'drive_db': 14.94}, 5: {'wet_level': 0.28}}",0.6105155116481958,0.407357988093901
22.mp3,"{2: {'drive_db': 13.19}, 4: {'depth': 0.2}, 3: {'gain_db': -1.66}, 0: {'rate_hz': 9.73}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 4.35}}","{5: {'wet_level': 0.22}, 4: {'depth': 0.21}, 1: {'delay_seconds': 4.41}, 0: {'rate_hz': 10.72}, 2: {'drive_db': 6.2}, 3: {'gain_db': -5.21}}",0.8379096759576681,15.711041418508238
23.mp3,"{3: {'gain_db': -5.9}, 2: {'drive_db': 4.7}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 2.64}, 0: {'rate_hz': 18.15}}","{4: {'depth': 0.34}, 0: {'rate_hz': 14.22}, 1: {'delay_seconds': 2.61}, 3: {'gain_db': 6.68}}",0.6080526242333412,0.6743130089358915
24.mp3,{4: {'depth': 0.42}},{4: {'depth': 0.46}},0.9727834473024091,4.271261318530514
25.mp3,"{4: {'depth': 0.49}, 5: {'wet_level': 0.54}, 1: {'delay_seconds': 4.04}, 3: {'gain_db': -5.07}, 0: {'rate_hz': 5.52}, 2: {'drive_db': 2.07}}","{1: {'delay_seconds': 3.92}, 4: {'depth': 0.48}, 5: {'wet_level': 0.46}, 0: {'rate_hz': 5.54}, 2: {'drive_db': 7.01}}",0.847027341465021,12.663351015941316
26.mp3,"{4: {'depth': 0.23}, 3: {'gain_db': -7.1}, 5: {'wet_level': 0.44}, 0: {'rate_hz': 14.75}, 2: {'drive_db': 16.59}, 1: {'delay_seconds': 1.92}}","{5: {'wet_level': 0.25}, 0: {'rate_hz': 14.26}, 1: {'delay_seconds': 2.72}, 4: {'depth': 0.48}, 3: {'gain_db': 4.44}, 2: {'drive_db': 17.65}}",0.6744678359749764,17.3193804461042
27.mp3,"{2: {'drive_db': 10.69}, 5: {'wet_level': 0.27}, 0: {'rate_hz': 15.17}, 1: {'delay_seconds': 4.56}, 3: {'gain_db': 9.46}, 4: {'depth': 0.3}}","{5: {'wet_level': 0.31}, 1: {'delay_seconds': 4.53}, 0: {'rate_hz': 14.53}, 4: {'depth': 0.3}, 2: {'drive_db': 5.04}, 3: {'gain_db': -6.67}}",0.6498207734020466,8.259298074767834
28.mp3,"{5: {'wet_level': 0.51}, 1: {'delay_seconds': 2.14}, 0: {'rate_hz': 2.76}}","{5: {'wet_level': 0.44}, 0: {'rate_hz': 3.34}, 3: {'gain_db': -5.69}, 1: {'delay_seconds': 2.22}}",0.8990475680405939,18.92248712592145
29.mp3,"{0: {'rate_hz': 9.42}, 2: {'drive_db': 16.52}, 1: {'delay_seconds': 2.9}, 4: {'depth': 0.56}, 5: {'wet_level': 0.36}}","{1: {'delay_seconds': 2.82}, 4: {'depth': 0.58}, 0: {'rate_hz': 9.68}, 5: {'wet_level': 0.43}, 2: {'drive_db': 19.22}}",0.9254209343244565,2.3627993672427774
30.mp3,{4: {'depth': 0.2}},"{2: {'drive_db': 13.3}, 4: {'depth': 0.31}}",0.7183867572032193,0.018914399805991
31.mp3,"{3: {'gain_db': -3.51}, 0: {'rate_hz': 11.19}, 2: {'drive_db': 14.63}, 5: {'wet_level': 0.4}, 4: {'depth': 0.42}}","{0: {'rate_hz': 10.03}, 5: {'wet_level': 0.33}, 4: {'depth': 0.47}, 2: {'drive_db': 19.11}}",0.8270858567787877,8.599138106534362
32.mp3,"{5: {'wet_level': 0.21}, 2: {'drive_db': 19.19}, 1: {'delay_seconds': 1.34}, 4: {'depth': 0.27}}","{4: {'depth': 0.32}, 3: {'gain_db': 7.37}, 1: {'delay_seconds': 1.35}}",0.4516113080967045,21.31214259538927
33.mp3,"{4: {'depth': 0.34}, 3: {'gain_db': -4.02}, 5: {'wet_level': 0.45}, 2: {'drive_db': 5.08}, 0: {'rate_hz': 6.06}, 1: {'delay_seconds': 1.06}}","{4: {'depth': 0.37}, 5: {'wet_level': 0.57}, 0: {'rate_hz': 6.02}, 1: {'delay_seconds': 1.07}, 3: {'gain_db': 1.17}, 2: {'drive_db': 15.49}}",0.7480845049095498,15.182882946977472
34.mp3,"{0: {'rate_hz': 15.72}, 4: {'depth': 0.47}, 1: {'delay_seconds': 3.52}, 2: {'drive_db': 12.49}, 3: {'gain_db': 0.82}}","{0: {'rate_hz': 15.37}, 4: {'depth': 0.46}, 1: {'delay_seconds': 3.5}, 3: {'gain_db': 6.35}}",0.7209980502523988,5.809036869463437
35.mp3,"{5: {'wet_level': 0.3}, 4: {'depth': 0.56}}","{5: {'wet_level': 0.31}, 4: {'depth': 0.54}}",0.9847854845137455,4.005345261158673
36.mp3,{4: {'depth': 0.45}},"{4: {'depth': 0.46}, 3: {'gain_db': 9.95}}",0.5927154909694007,0.9716235981885736
37.mp3,{4: {'depth': 0.6}},{4: {'depth': 0.52}},0.9455668946048182,0.127940760675103
38.mp3,"{4: {'depth': 0.3}, 1: {'delay_seconds': 2.41}, 5: {'wet_level': 0.52}}","{4: {'depth': 0.29}, 5: {'wet_level': 0.53}, 1: {'delay_seconds': 2.41}}",0.9903774955135062,1.5256415281461058
39.mp3,"{4: {'depth': 0.56}, 1: {'delay_seconds': 3.09}, 3: {'gain_db': 5.86}, 2: {'drive_db': 13.8}, 5: {'wet_level': 0.41}}","{4: {'depth': 0.5}, 1: {'delay_seconds': 3.07}, 5: {'wet_level': 0.42}, 2: {'drive_db': 15.69}, 3: {'gain_db': 1.62}}",0.8965849561413026,8.622843395322676
40.mp3,"{1: {'delay_seconds': 1.32}, 5: {'wet_level': 0.32}, 3: {'gain_db': 6.02}, 0: {'rate_hz': 14.36}, 4: {'depth': 0.38}}","{0: {'rate_hz': 14.95}, 4: {'depth': 0.4}, 2: {'drive_db': 17.37}, 1: {'delay_seconds': 1.31}}",0.470484017308329,0.1751713786018243
41.mp3,"{3: {'gain_db': -0.16}, 4: {'depth': 0.43}, 1: {'delay_seconds': 1.55}, 5: {'wet_level': 0.41}}","{4: {'depth': 0.41}, 1: {'delay_seconds': 1.53}, 5: {'wet_level': 0.53}, 2: {'drive_db': 19.31}}",0.5499293831128439,7.75031652767087
42.mp3,"{2: {'drive_db': 17.01}, 5: {'wet_level': 0.27}, 1: {'delay_seconds': 2.41}, 0: {'rate_hz': 17.98}, 3: {'gain_db': -7.26}}","{1: {'delay_seconds': 2.54}, 5: {'wet_level': 0.21}, 0: {'rate_hz': 16.04}}",0.6435816479659519,17.624840032143876
43.mp3,"{3: {'gain_db': 8.76}, 2: {'drive_db': 1.74}, 5: {'wet_level': 0.53}, 0: {'rate_hz': 8.18}}","{5: {'wet_level': 0.36}, 3: {'gain_db': 8.62}, 2: {'drive_db': 18.85}, 0: {'rate_hz': 10.69}, 1: {'delay_seconds': 1.47}}",0.6096170090415954,0.7015125542480971
44.mp3,"{5: {'wet_level': 0.34}, 2: {'drive_db': 4.18}, 3: {'gain_db': 9.74}, 4: {'depth': 0.42}}","{4: {'depth': 0.55}, 2: {'drive_db': 13.59}}",0.48951088722749503,0.1663109681171003
45.mp3,"{2: {'drive_db': 13.45}, 5: {'wet_level': 0.23}, 3: {'gain_db': 5.67}, 0: {'rate_hz': 14.64}, 4: {'depth': 0.47}, 1: {'delay_seconds': 4.91}}","{5: {'wet_level': 0.29}, 0: {'rate_hz': 15.54}, 4: {'depth': 0.4}, 1: {'delay_seconds': 4.94}, 3: {'gain_db': -9.0}}",0.5885086855693649,8.412831693318251
46.mp3,"{4: {'depth': 0.45}, 1: {'delay_seconds': 1.1}, 5: {'wet_level': 0.43}, 2: {'drive_db': 14.28}, 3: {'gain_db': -1.52}}","{4: {'depth': 0.49}, 5: {'wet_level': 0.54}, 1: {'delay_seconds': 1.1}, 3: {'gain_db': -0.95}, 2: {'drive_db': 1.66}}",0.7301145905031929,8.71027260568792
47.mp3,"{4: {'depth': 0.59}, 1: {'delay_seconds': 2.22}, 0: {'rate_hz': 15.89}}","{4: {'depth': 0.57}, 0: {'rate_hz': 15.88}, 1: {'delay_seconds': 2.3}}",0.9849038574954223,8.933929156768853
48.mp3,"{4: {'depth': 0.42}, 2: {'drive_db': 15.25}, 0: {'rate_hz': 5.63}}","{4: {'depth': 0.42}, 3: {'gain_db': -3.31}, 0: {'rate_hz': 6.2}, 2: {'drive_db': 9.81}}",0.8236072091420212,12.006373739985586
49.mp3,"{0: {'rate_hz': 15.03}, 2: {'drive_db': 12.29}, 3: {'gain_db': 4.03}, 1: {'delay_seconds': 1.67}}","{0: {'rate_hz': 4.2}, 1: {'delay_seconds': 2.89}}",0.5486186479261688,1.939095102153796
50.mp3,{4: {'depth': 0.27}},{4: {'depth': 0.26}},0.9931958618256023,0.0546230271974861
51.mp3,"{2: {'drive_db': 19.01}, 0: {'rate_hz': 17.17}, 4: {'depth': 0.59}}","{0: {'rate_hz': 17.15}, 4: {'depth': 0.59}, 2: {'drive_db': 13.29}}",0.883240275208729,1.4522255328474796
52.mp3,{2: {'drive_db': 8.28}},{3: {'gain_db': 8.11}},0.5935260873479496,2.312134211249195
53.mp3,"{0: {'rate_hz': 4.87}, 3: {'gain_db': 0.8}}","{4: {'depth': 0.48}, 5: {'wet_level': 0.36}, 0: {'rate_hz': 4.7}}",0.5360186336356455,0.4623498442510974
54.mp3,"{3: {'gain_db': -9.37}, 5: {'wet_level': 0.42}, 1: {'delay_seconds': 4.06}, 2: {'drive_db': 13.02}, 0: {'rate_hz': 19.81}, 4: {'depth': 0.49}}","{5: {'wet_level': 0.54}, 3: {'gain_db': -1.28}, 0: {'rate_hz': 18.48}, 4: {'depth': 0.35}, 2: {'drive_db': 10.88}, 1: {'delay_seconds': 3.63}}",0.7834621109195727,6.944884648303947
55.mp3,"{4: {'depth': 0.36}, 1: {'delay_seconds': 2.32}, 5: {'wet_level': 0.29}, 3: {'gain_db': 5.4}}","{4: {'depth': 0.41}, 5: {'wet_level': 0.29}, 1: {'delay_seconds': 2.29}, 3: {'gain_db': -4.54}}",0.7942536171057336,9.803762890970177
56.mp3,"{0: {'rate_hz': 6.85}, 3: {'gain_db': 9.2}, 5: {'wet_level': 0.26}}","{0: {'rate_hz': 8.54}, 5: {'wet_level': 0.2}, 3: {'gain_db': -6.41}}",0.6769106160827936,5.425890372188502
57.mp3,"{0: {'rate_hz': 10.03}, 1: {'delay_seconds': 4.7}, 3: {'gain_db': -2.96}, 5: {'wet_level': 0.34}, 2: {'drive_db': 4.76}}","{1: {'delay_seconds': 4.42}, 0: {'rate_hz': 13.27}, 2: {'drive_db': 19.19}, 3: {'gain_db': 2.37}, 4: {'depth': 0.58}}",0.4407564550282296,0.6786022057586185
58.mp3,"{0: {'rate_hz': 3.62}, 4: {'depth': 0.29}, 3: {'gain_db': -8.61}}","{4: {'depth': 0.28}, 0: {'rate_hz': 3.61}, 2: {'drive_db': 18.23}}",0.6267394726249556,0.9376959382520932
59.mp3,"{0: {'rate_hz': 4.8}, 2: {'drive_db': 19.9}, 4: {'depth': 0.55}, 3: {'gain_db': 6.15}, 1: {'delay_seconds': 2.33}}","{1: {'delay_seconds': 3.13}, 3: {'gain_db': -9.21}, 4: {'depth': 0.54}, 0: {'rate_hz': 4.61}}",0.4826643533485284,2.042891293947965
60.mp3,{1: {'delay_seconds': 4.76}},"{1: {'delay_seconds': 4.76}, 2: {'drive_db': 12.98}}",0.7350468594889529,1.6091815490430252
61.mp3,"{1: {'delay_seconds': 2.43}, 5: {'wet_level': 0.45}, 4: {'depth': 0.54}, 2: {'drive_db': 3.81}}","{5: {'wet_level': 0.41}, 3: {'gain_db': -8.43}, 2: {'drive_db': 14.91}, 4: {'depth': 0.24}, 1: {'delay_seconds': 2.19}, 0: {'rate_hz': 5.75}}",0.6699515327399007,0.8168501950661239
62.mp3,{4: {'depth': 0.38}},"{4: {'depth': 0.35}, 2: {'drive_db': 9.82}}",0.7985134413085248,0.9432780269267416
63.mp3,"{2: {'drive_db': 16.31}, 5: {'wet_level': 0.27}, 0: {'rate_hz': 15.64}, 1: {'delay_seconds': 1.13}}","{0: {'rate_hz': 14.28}, 2: {'drive_db': 7.22}, 1: {'delay_seconds': 1.51}, 3: {'gain_db': 5.65}}",0.5853160842279991,0.3132780344540119
64.mp3,"{1: {'delay_seconds': 1.94}, 2: {'drive_db': 9.36}}","{1: {'delay_seconds': 1.94}, 2: {'drive_db': 7.46}}",0.9612164124059331,0.6757521858438231
65.mp3,"{5: {'wet_level': 0.57}, 0: {'rate_hz': 2.4}, 1: {'delay_seconds': 2.05}}","{1: {'delay_seconds': 1.99}, 2: {'drive_db': 15.63}, 0: {'rate_hz': 10.79}, 3: {'gain_db': 8.22}}",0.352017554250117,0.5902679924503903
66.mp3,"{4: {'depth': 0.24}, 5: {'wet_level': 0.33}, 2: {'drive_db': 15.73}, 0: {'rate_hz': 12.96}}","{1: {'delay_seconds': 2.86}, 5: {'wet_level': 0.52}, 4: {'depth': 0.27}, 3: {'gain_db': -6.6}, 0: {'rate_hz': 11.13}, 2: {'drive_db': 7.59}}",0.6752223766488373,0.7455882746842522
67.mp3,"{5: {'wet_level': 0.37}, 1: {'delay_seconds': 3.23}, 3: {'gain_db': -9.36}, 0: {'rate_hz': 12.81}, 4: {'depth': 0.54}, 2: {'drive_db': 7.87}}","{1: {'delay_seconds': 3.58}, 5: {'wet_level': 0.35}, 0: {'rate_hz': 12.97}, 4: {'depth': 0.57}, 2: {'drive_db': 14.93}, 3: {'gain_db': -8.28}}",0.849390067220479,2.234080773618445
68.mp3,"{0: {'rate_hz': 15.96}, 3: {'gain_db': -5.04}, 5: {'wet_level': 0.48}, 4: {'depth': 0.25}}","{3: {'gain_db': -9.64}, 0: {'rate_hz': 3.97}, 4: {'depth': 0.52}}",0.5426889734546081,0.2327333967463971
69.mp3,"{5: {'wet_level': 0.43}, 3: {'gain_db': 7.14}}",{5: {'wet_level': 0.43}},0.6501312150724694,0.3622169485593761
70.mp3,"{5: {'wet_level': 0.35}, 2: {'drive_db': 16.49}}","{5: {'wet_level': 0.36}, 2: {'drive_db': 16.49}}",0.9931958618256023,0.4269258391082515
71.mp3,"{5: {'wet_level': 0.34}, 2: {'drive_db': 18.33}, 1: {'delay_seconds': 2.13}}","{1: {'delay_seconds': 2.83}, 5: {'wet_level': 0.33}}",0.6214391225140097,0.7639207005699193
72.mp3,"{1: {'delay_seconds': 2.45}, 0: {'rate_hz': 14.87}, 5: {'wet_level': 0.44}, 4: {'depth': 0.31}, 3: {'gain_db': -4.31}, 2: {'drive_db': 12.33}}","{5: {'wet_level': 0.41}, 1: {'delay_seconds': 2.43}, 3: {'gain_db': 3.92}, 0: {'rate_hz': 11.55}, 4: {'depth': 0.3}, 2: {'drive_db': 1.5}}",0.7133805432930922,8.498159628468482
73.mp3,"{0: {'rate_hz': 10.03}, 4: {'depth': 0.32}, 3: {'gain_db': -4.97}, 2: {'drive_db': 19.54}}","{3: {'gain_db': 7.47}, 4: {'depth': 0.27}, 5: {'wet_level': 0.27}, 0: {'rate_hz': 14.02}}",0.48511203573909323,0.9262916425771204
74.mp3,"{4: {'depth': 0.56}, 1: {'delay_seconds': 1.6}, 5: {'wet_level': 0.58}, 3: {'gain_db': -7.95}, 2: {'drive_db': 9.58}}","{2: {'drive_db': 16.13}, 1: {'delay_seconds': 2.08}, 0: {'rate_hz': 14.47}, 5: {'wet_level': 0.57}, 3: {'gain_db': 1.51}, 4: {'depth': 0.5}}",0.6183519776509211,0.3600862082152717
75.mp3,"{3: {'gain_db': -0.93}, 2: {'drive_db': 2.17}, 5: {'wet_level': 0.4}, 0: {'rate_hz': 10.53}, 4: {'depth': 0.49}}","{5: {'wet_level': 0.41}, 0: {'rate_hz': 10.09}, 4: {'depth': 0.48}, 3: {'gain_db': -3.0}, 2: {'drive_db': 1.74}}",0.9548815345348944,6.98045235156208
76.mp3,{5: {'wet_level': 0.25}},"{2: {'drive_db': 19.04}, 3: {'gain_db': -5.31}, 5: {'wet_level': 0.25}}",0.5997304554011967,0.3884669346273113
77.mp3,"{5: {'wet_level': 0.54}, 1: {'delay_seconds': 4.15}, 4: {'depth': 0.3}, 2: {'drive_db': 13.44}, 0: {'rate_hz': 4.69}}","{5: {'wet_level': 0.6}, 4: {'depth': 0.42}, 1: {'delay_seconds': 4.17}, 0: {'rate_hz': 4.0}, 2: {'drive_db': 10.34}}",0.8880243702108952,18.33909074882484
78.mp3,"{0: {'rate_hz': 15.26}, 2: {'drive_db': 8.16}, 4: {'depth': 0.43}}","{4: {'depth': 0.4}, 0: {'rate_hz': 9.13}, 3: {'gain_db': 5.34}}",0.6233491338122266,9.026139532420196
79.mp3,"{3: {'gain_db': 3.57}, 5: {'wet_level': 0.46}, 0: {'rate_hz': 17.99}, 2: {'drive_db': 8.53}}","{5: {'wet_level': 0.54}, 0: {'rate_hz': 16.64}, 2: {'drive_db': 13.59}, 3: {'gain_db': -4.85}}",0.7904035513270888,0.6929385237356384
80.mp3,"{0: {'rate_hz': 5.89}, 5: {'wet_level': 0.35}, 1: {'delay_seconds': 4.19}, 2: {'drive_db': 4.85}, 3: {'gain_db': -9.71}, 4: {'depth': 0.39}}","{5: {'wet_level': 0.23}, 1: {'delay_seconds': 4.21}, 0: {'rate_hz': 4.03}, 4: {'depth': 0.47}, 3: {'gain_db': -1.26}, 2: {'drive_db': 17.38}}",0.6740523360574129,15.697802667826233
81.mp3,"{0: {'rate_hz': 5.65}, 4: {'depth': 0.56}, 3: {'gain_db': -1.27}, 5: {'wet_level': 0.53}, 2: {'drive_db': 14.06}}","{0: {'rate_hz': 4.51}, 5: {'wet_level': 0.6}, 2: {'drive_db': 18.05}}",0.5682779207595426,14.074456416642796
82.mp3,"{2: {'drive_db': 8.46}, 4: {'depth': 0.26}, 3: {'gain_db': -5.38}, 0: {'rate_hz': 15.74}, 5: {'wet_level': 0.44}}","{3: {'gain_db': -8.07}, 2: {'drive_db': 14.23}, 0: {'rate_hz': 4.82}}",0.5669884421181586,8.612685956868802
83.mp3,"{4: {'depth': 0.42}, 1: {'delay_seconds': 3.33}}","{4: {'depth': 0.47}, 1: {'delay_seconds': 3.33}}",0.9659793091280113,2.292597785171957
84.mp3,"{0: {'rate_hz': 2.21}, 1: {'delay_seconds': 4.3}, 5: {'wet_level': 0.38}, 3: {'gain_db': -9.53}, 4: {'depth': 0.23}, 2: {'drive_db': 7.82}}","{0: {'rate_hz': 2.11}, 1: {'delay_seconds': 4.19}, 5: {'wet_level': 0.33}, 4: {'depth': 0.2}, 3: {'gain_db': -1.45}, 2: {'drive_db': 19.24}}",0.7115528805123186,3.037104406506748
85.mp3,"{3: {'gain_db': -7.43}, 5: {'wet_level': 0.34}, 0: {'rate_hz': 1.44}, 2: {'drive_db': 8.55}, 1: {'delay_seconds': 1.12}}","{1: {'delay_seconds': 3.49}, 3: {'gain_db': 4.13}, 0: {'rate_hz': 1.41}, 4: {'depth': 0.36}}",0.5130657794063092,3.4467910329205047
86.mp3,"{3: {'gain_db': -1.32}, 1: {'delay_seconds': 3.44}, 5: {'wet_level': 0.33}}","{1: {'delay_seconds': 3.93}, 2: {'drive_db': 14.08}}",0.5925534799919545,0.9706967002901328
87.mp3,"{4: {'depth': 0.24}, 5: {'wet_level': 0.32}, 1: {'delay_seconds': 4.67}, 3: {'gain_db': 1.24}}","{4: {'depth': 0.26}, 1: {'delay_seconds': 4.72}, 5: {'wet_level': 0.44}, 2: {'drive_db': 1.62}}",0.7538238736489965,6.770720432177158
88.mp3,"{4: {'depth': 0.3}, 0: {'rate_hz': 11.73}, 5: {'wet_level': 0.25}, 1: {'delay_seconds': 3.87}, 2: {'drive_db': 12.76}, 3: {'gain_db': 6.84}}","{4: {'depth': 0.29}, 1: {'delay_seconds': 3.8}, 0: {'rate_hz': 12.2}, 5: {'wet_level': 0.29}, 3: {'gain_db': 3.12}}",0.727019392562334,10.66370957258028
89.mp3,"{4: {'depth': 0.35}, 5: {'wet_level': 0.23}}","{5: {'wet_level': 0.59}, 2: {'drive_db': 1.35}, 0: {'rate_hz': 5.1}, 3: {'gain_db': -4.09}}",0.6220274970808551,0.3933379626887296
90.mp3,"{2: {'drive_db': 19.21}, 4: {'depth': 0.39}}","{5: {'wet_level': 0.24}, 4: {'depth': 0.28}, 0: {'rate_hz': 10.14}}",0.5215963417936844,0.0375240736950796
91.mp3,"{3: {'gain_db': -2.2}, 2: {'drive_db': 3.59}, 0: {'rate_hz': 1.5}, 4: {'depth': 0.36}, 1: {'delay_seconds': 3.77}}","{4: {'depth': 0.38}, 1: {'delay_seconds': 3.64}, 0: {'rate_hz': 2.87}, 3: {'gain_db': -2.57}}",0.9193341655231172,23.642005305681977
92.mp3,"{1: {'delay_seconds': 3.88}, 5: {'wet_level': 0.24}, 2: {'drive_db': 14.0}, 3: {'gain_db': -4.57}}","{1: {'delay_seconds': 3.87}, 5: {'wet_level': 0.2}}",0.692276992939959,3.296045806929483
93.mp3,{5: {'wet_level': 0.51}},{5: {'wet_level': 0.51}},1.0,0.4221975499667591
